accuracy,loss,val_accuracy,val_loss
0.5022615790367126,0.9697202444076538,0.6690455079078674,0.7934689521789551
0.630388617515564,0.7472387552261353,0.7555753588676453,0.613453209400177
0.6992523074150085,0.6052772402763367,0.6975914239883423,0.8526511788368225
0.7566694617271423,0.4963494837284088,0.7252452969551086,0.8462470173835754
0.8151019811630249,0.41951441764831543,0.7047279477119446,1.0485973358154297
