accuracy,loss,val_accuracy,val_loss
0.8083444833755493,0.5381056666374207,0.8260481953620911,0.43989306688308716
0.8592146635055542,0.3792523741722107,0.8305084705352783,0.44632041454315186
0.8958054184913635,0.2974095940589905,0.8162354826927185,0.5378251075744629
0.9185631275177002,0.21889491379261017,0.8001784086227417,0.5544664859771729
