accuracy,loss,val_accuracy,val_loss
0.5020769834518433,0.9693956971168518,0.6958073377609253,0.7797468900680542
0.6344503164291382,0.7522682547569275,0.7475468516349792,0.626012921333313
0.6978676319122314,0.6150976419448853,0.7537912726402283,0.7253708839416504
0.7568540573120117,0.5112783312797546,0.6628010869026184,0.9807901978492737
0.8109480142593384,0.42604681849479675,0.6565566658973694,1.0952290296554565
